state_fips,occ2018,nativity_flag,emp_status,population
48,5510,1,EMPLOYED,22943.8988
48,5521,0,EMPLOYED,15717.6052
48,5522,0,EMPLOYED,20315.0206
48,5530,0,EMPLOYED,7451.9793
48,5550,0,EMPLOYED,45809.6478
48,5550,0,UNEMPLOYED,5776.4854
48,5560,0,EMPLOYED,10818.0749
48,5600,0,EMPLOYED,20676.778
48,5610,0,EMPLOYED,47759.8961
48,5610,1,EMPLOYED,10978.0746
48,5630,0,EMPLOYED,11116.836299999999
48,5710,0,EMPLOYED,35265.8004
48,5720,0,EMPLOYED,4308.7927
48,5740,0,EMPLOYED,133568.7652
48,5740,1,EMPLOYED,8869.5123
48,5810,0,EMPLOYED,23883.149999999998
48,5810,1,EMPLOYED,11121.5383
48,5820,0,EMPLOYED,3935.1701
48,5840,0,EMPLOYED,43746.291
48,5860,0,EMPLOYED,112187.3662
48,5860,1,EMPLOYED,10520.3456
48,5860,1,UNEMPLOYED,5270.5942
48,5900,0,EMPLOYED,4580.6239
48,5900,1,EMPLOYED,7783.0054
48,5940,0,EMPLOYED,46585.5704
48,5940,1,EMPLOYED,11022.123800000001
48,6005,0,EMPLOYED,5767.7632
48,6050,0,EMPLOYED,16505.1225
48,6050,1,EMPLOYED,12026.5908
48,6200,0,EMPLOYED,52129.5398
48,6200,1,EMPLOYED,20924.1965
48,6220,0,EMPLOYED,5935.4966
48,6220,1,EMPLOYED,5883.3105
48,6230,0,EMPLOYED,25233.8526
48,6230,1,EMPLOYED,72500.1874
48,6230,1,UNEMPLOYED,6264.7526
48,6240,1,EMPLOYED,6223.9652
48,6260,0,EMPLOYED,140653.4784
48,6260,0,UNEMPLOYED,5390.4867
48,6260,1,EMPLOYED,206660.7292
48,6260,1,UNEMPLOYED,15767.799299999999
48,6305,0,EMPLOYED,32124.745600000002
48,6305,1,EMPLOYED,25177.091099999998
48,6330,0,EMPLOYED,12450.3202
48,6330,1,EMPLOYED,4118.0522
48,6355,0,EMPLOYED,104426.8851
48,6355,1,EMPLOYED,24118.6778
48,6355,1,UNEMPLOYED,5689.8177
48,6360,1,EMPLOYED,8170.399
48,6410,0,EMPLOYED,21758.3047
48,6410,1,EMPLOYED,65852.4172
48,6441,1,EMPLOYED,6121.9208
48,6442,0,EMPLOYED,84232.6857
48,6442,0,UNEMPLOYED,5800.1032
48,6442,1,EMPLOYED,23283.2967
48,6460,0,EMPLOYED,5483.0035
48,6460,1,EMPLOYED,5211.7669
48,6515,1,EMPLOYED,5840.4126
48,6520,0,EMPLOYED,4840.8811
48,6540,0,EMPLOYED,4957.6082
48,6660,0,EMPLOYED,15708.670699999999
48,6765,1,EMPLOYED,6164.9483
48,6800,0,EMPLOYED,5161.241
48,6950,0,EMPLOYED,14076.0604
48,7000,0,EMPLOYED,21582.4576
48,7000,1,EMPLOYED,6426.5635
48,7010,0,EMPLOYED,21742.5572
48,7010,1,EMPLOYED,11761.1186
48,7020,1,EMPLOYED,8020.5743
48,7030,0,EMPLOYED,5089.9921
48,7030,1,EMPLOYED,5497.0189
48,7100,0,EMPLOYED,6633.2988
48,7120,1,EMPLOYED,5723.7488
48,7140,0,EMPLOYED,11775.0782
48,7150,0,EMPLOYED,6453.708
48,7150,1,EMPLOYED,8273.3855
48,7200,0,EMPLOYED,44256.7987
48,7200,1,EMPLOYED,30598.8425
48,7210,0,EMPLOYED,32950.481400000004
48,7210,1,EMPLOYED,5541.3939
48,7220,0,EMPLOYED,24067.5407
48,7220,1,EMPLOYED,15984.418399999999
48,7260,0,EMPLOYED,21573.6665
48,7300,0,UNEMPLOYED,15092.958200000001
48,7315,0,EMPLOYED,32253.5757
48,7315,1,EMPLOYED,18637.2248
48,7320,0,EMPLOYED,5708.7353
48,7330,0,EMPLOYED,10790.6558
48,7330,1,EMPLOYED,26081.8877
48,7340,0,EMPLOYED,42237.1354
48,7340,0,UNEMPLOYED,5524.6451
48,7340,1,EMPLOYED,23761.2517
48,7340,1,UNEMPLOYED,4233.0911
48,7350,0,EMPLOYED,13043.2654
48,7350,1,EMPLOYED,4570.5597
48,7360,0,EMPLOYED,8122.163500000001
48,7410,0,EMPLOYED,16715.992
48,7410,1,EMPLOYED,5557.3121
48,7420,0,EMPLOYED,20964.6393
48,7430,1,EMPLOYED,8640.5755
48,7640,0,EMPLOYED,29597.4512
48,7700,0,EMPLOYED,50809.7985
48,7700,0,UNEMPLOYED,3234.6093
48,7700,1,EMPLOYED,14611.220000000001
48,7700,1,UNEMPLOYED,6927.466
48,7720,0,EMPLOYED,5287.7957
48,7720,1,EMPLOYED,3606.8904
48,7750,0,EMPLOYED,35963.7451
48,7800,0,EMPLOYED,32019.627500000002
48,7800,1,EMPLOYED,10517.766
48,7810,1,EMPLOYED,11619.4069
48,7830,0,EMPLOYED,5273.978
48,7840,0,EMPLOYED,5195.9646
48,7840,1,EMPLOYED,4025.8957
48,7855,0,EMPLOYED,11674.6625
48,7855,1,EMPLOYED,5634.6501
48,7905,1,EMPLOYED,5747.1055
48,7950,0,EMPLOYED,7712.0165
48,8000,0,EMPLOYED,8422.3524
48,8030,0,EMPLOYED,18037.2706
48,8030,1,EMPLOYED,11331.8805
48,8100,0,EMPLOYED,5088.9921
48,8140,0,EMPLOYED,53776.8432
48,8140,1,EMPLOYED,39336.9228
48,8225,0,EMPLOYED,10485.4634
48,8225,1,EMPLOYED,10977.6796
48,8255,0,EMPLOYED,7539.6807
48,8300,1,EMPLOYED,12707.7342
48,8310,1,EMPLOYED,5096.945
48,8350,0,EMPLOYED,4458.8643
48,8350,1,EMPLOYED,9311.7739
48,8500,1,EMPLOYED,5676.7781
48,8600,0,EMPLOYED,4788.8072
48,8610,0,EMPLOYED,16198.0204
48,8620,0,EMPLOYED,21989.3695
48,8640,0,EMPLOYED,5208.3278
48,8650,0,EMPLOYED,4233.7571
48,8710,0,EMPLOYED,6440.6057
48,8730,0,EMPLOYED,5565.7164
48,8740,0,EMPLOYED,74023.0758
48,8740,0,UNEMPLOYED,7507.84
48,8740,1,EMPLOYED,24455.1503
48,8760,0,EMPLOYED,11109.515599999999
48,8760,1,EMPLOYED,5672.4795
48,8800,1,EMPLOYED,9202.9324
48,8950,0,EMPLOYED,18053.7245
48,8950,1,EMPLOYED,5194.6505
48,8990,0,EMPLOYED,21978.7259
48,8990,1,EMPLOYED,6225.269
48,8990,1,UNEMPLOYED,5568.832
48,9005,0,EMPLOYED,11555.2808
48,9030,0,EMPLOYED,10613.7028
48,9030,1,EMPLOYED,5728.1872
48,9040,0,EMPLOYED,5991.8994
48,9050,0,EMPLOYED,15887.163
48,9050,1,EMPLOYED,6025.9887
48,9121,0,EMPLOYED,6689.8698
48,9121,1,EMPLOYED,4470.4797
48,9122,0,EMPLOYED,11159.665099999998
48,9122,1,EMPLOYED,16737.3303
48,9130,0,EMPLOYED,252405.1701
48,9130,0,UNEMPLOYED,24161.1333
48,9130,1,EMPLOYED,118800.5603
48,9141,0,EMPLOYED,10408.1657
48,9141,1,EMPLOYED,4695.1315
48,9142,0,EMPLOYED,25035.8998
48,9142,1,EMPLOYED,47037.2289
48,9150,0,EMPLOYED,20874.6887
48,9240,0,EMPLOYED,3903.658
48,9300,0,EMPLOYED,6181.1873
48,9310,0,EMPLOYED,4867.1713
48,9365,0,EMPLOYED,3658.6699
48,9365,1,EMPLOYED,6689.9811
48,9365,1,UNEMPLOYED,5488.493
48,9410,0,EMPLOYED,16999.6782
48,9415,0,EMPLOYED,6301.0789
48,9510,0,EMPLOYED,5084.2875
48,9570,1,EMPLOYED,6283.2514
48,9600,0,EMPLOYED,19790.9086
48,9600,1,EMPLOYED,6303.7375
48,9610,0,EMPLOYED,33647.7277
48,9610,0,UNEMPLOYED,6008.1362
48,9610,1,EMPLOYED,26574.7554
48,9620,0,EMPLOYED,133023.8317
48,9620,0,UNEMPLOYED,11025.8912
48,9620,1,EMPLOYED,45413.8898
48,9630,0,EMPLOYED,4116.7941
48,9640,0,EMPLOYED,23674.7206
48,9640,0,UNEMPLOYED,7493.5291
48,9640,1,EMPLOYED,24019.3572
48,9645,0,EMPLOYED,106780.8937
48,9645,0,UNEMPLOYED,5789.0992
48,9645,1,EMPLOYED,33011.5484
48,9645,1,UNEMPLOYED,4651.5141
48,9720,1,EMPLOYED,4864.3067
48,9760,0,EMPLOYED,9683.9913
49,-001,0,UNEMPLOYED,4452.1667
49,0010,0,EMPLOYED,10886.665
49,0020,0,EMPLOYED,16662.5477
49,0040,0,EMPLOYED,2303.0121
49,0051,0,EMPLOYED,7383.9902
49,0052,0,EMPLOYED,8303.078599999999
49,0101,0,EMPLOYED,2424.5937
49,0102,0,EMPLOYED,2219.3581
49,0110,0,EMPLOYED,19053.292
49,0120,0,EMPLOYED,17871.4782
49,0136,0,EMPLOYED,6044.6662
49,0140,0,EMPLOYED,2169.7783
49,0150,1,EMPLOYED,2818.0116
49,0205,0,EMPLOYED,3966.8788
49,0220,0,EMPLOYED,25378.074
49,0230,0,EMPLOYED,15582.0012
49,0300,0,EMPLOYED,2229.334
49,0300,1,EMPLOYED,2349.9686
49,0310,0,EMPLOYED,7658.9374
49,0335,0,EMPLOYED,2040.4514
49,0350,0,EMPLOYED,5253.9221
49,0350,0,UNEMPLOYED,2638.9477
49,0410,0,EMPLOYED,6258.1571
49,0420,0,EMPLOYED,2571.5957
49,0440,0,EMPLOYED,70774.3516
49,0520,1,EMPLOYED,2902.6486
49,0530,0,EMPLOYED,4384.0162
49,0565,0,EMPLOYED,5028.1823
49,0600,0,EMPLOYED,4637.24
49,0630,0,EMPLOYED,7514.0489
49,0650,0,EMPLOYED,2322.1222
49,0705,0,EMPLOYED,7430.3822
49,0710,0,EMPLOYED,8086.0785
49,0710,1,EMPLOYED,2188.6275
49,0735,0,EMPLOYED,7411.9321
49,0800,0,EMPLOYED,12668.822199999999
49,0800,0,UNEMPLOYED,4421.108200000001
49,0800,1,EMPLOYED,3879.3885
49,0820,0,EMPLOYED,3312.9979
49,0845,0,EMPLOYED,2293.1067
49,0850,0,EMPLOYED,8646.495299999999
49,0860,0,EMPLOYED,1992.784
49,0910,0,EMPLOYED,3797.625
49,0930,0,EMPLOYED,3233.9337
49,0940,0,EMPLOYED,4360.1018
49,0960,1,EMPLOYED,1876.418
49,1006,0,EMPLOYED,8632.9727
49,1007,0,EMPLOYED,2021.6354
49,1010,0,EMPLOYED,7839.1124
49,1021,0,EMPLOYED,16467.8121
49,1021,1,EMPLOYED,4503.610000000001
49,1031,0,EMPLOYED,1983.3639
49,1050,0,EMPLOYED,4351.5886
49,1108,0,EMPLOYED,11024.5325
49,1240,0,EMPLOYED,2361.9055
49,1350,0,EMPLOYED,2041.8976
49,1360,0,EMPLOYED,4009.7134000000005
49,1400,0,EMPLOYED,2016.8672
49,1410,0,EMPLOYED,2814.8536
49,1430,0,EMPLOYED,6204.9486
49,1460,0,EMPLOYED,4067.3722
49,1460,1,EMPLOYED,4798.7579000000005
49,1530,0,EMPLOYED,4723.4231
49,1530,1,EMPLOYED,2094.6032
49,1545,0,EMPLOYED,1743.1646
49,1551,0,UNEMPLOYED,1805.3453
49,1551,1,UNEMPLOYED,3472.8388
49,1555,0,EMPLOYED,1980.3963
49,1610,0,EMPLOYED,2041.8976
49,1650,0,EMPLOYED,1875.8071
49,1760,0,EMPLOYED,2041.8976
49,1860,0,EMPLOYED,1918.2658
49,1970,0,EMPLOYED,5491.4323
49,1980,0,EMPLOYED,2188.1478
49,2001,0,EMPLOYED,1991.7335
49,2002,0,EMPLOYED,2207.7894
49,2004,0,EMPLOYED,5431.0752
49,2014,1,UNEMPLOYED,2092.3063
49,2015,0,EMPLOYED,1941.1657
49,2016,0,EMPLOYED,2596.4942
49,2040,0,EMPLOYED,1758.744
49,2100,0,EMPLOYED,14054.2904
49,2100,1,EMPLOYED,1996.0576
49,2145,0,EMPLOYED,3233.9337
49,2205,0,EMPLOYED,11105.4364
49,2205,0,UNEMPLOYED,2161.4402
49,2205,1,EMPLOYED,4711.6627
49,2300,0,EMPLOYED,1981.5357
49,2300,0,UNEMPLOYED,1814.5775
49,2300,1,EMPLOYED,2063.6166
49,2310,0,EMPLOYED,35170.4308
49,2310,1,EMPLOYED,1992.8186
49,2320,0,EMPLOYED,9556.7117
49,2320,1,EMPLOYED,2284.6413
49,2330,0,EMPLOYED,4514.4252
49,2360,0,EMPLOYED,10419.6548
49,2360,1,EMPLOYED,7879.3794
49,2545,0,EMPLOYED,23424.608099999998
49,2600,0,EMPLOYED,5415.4043
49,2600,0,UNEMPLOYED,4216.0644
49,2632,0,EMPLOYED,1955.5605
49,2634,0,EMPLOYED,5233.205599999999
49,2634,1,EMPLOYED,2200.9575
49,2635,0,EMPLOYED,2051.3045
49,2640,0,EMPLOYED,6575.561599999999
49,2700,0,UNEMPLOYED,1659.922
49,2710,0,EMPLOYED,5633.8025
49,2710,1,EMPLOYED,1975.3074
49,2721,0,EMPLOYED,4499.3524
49,2722,0,EMPLOYED,7626.3215
49,2755,0,EMPLOYED,5310.3606
49,2810,0,EMPLOYED,2361.9055
49,2825,0,EMPLOYED,1907.6659
49,2910,0,EMPLOYED,11233.2745
49,2910,1,EMPLOYED,3061.3881
49,3050,0,EMPLOYED,6063.9178
49,3090,0,EMPLOYED,18708.3949
49,3100,0,EMPLOYED,1685.8215
49,3110,0,EMPLOYED,2705.4858
49,3140,0,EMPLOYED,4020.2307
49,3150,0,EMPLOYED,1550.8919
49,3245,0,EMPLOYED,4595.9033
49,3255,0,EMPLOYED,29545.086
49,3255,1,EMPLOYED,5209.4121
49,3258,0,EMPLOYED,2167.353
49,3258,1,EMPLOYED,2430.3953
49,3300,0,EMPLOYED,5192.724
49,3310,0,EMPLOYED,2320.8063
49,3323,0,EMPLOYED,4705.6332
49,3330,0,EMPLOYED,2322.1222
49,3401,0,EMPLOYED,2213.3632
49,3421,0,EMPLOYED,5080.9572
49,3422,0,EMPLOYED,1991.7335
49,3500,0,EMPLOYED,2152.3124
49,3515,0,EMPLOYED,3578.1591
49,3550,0,EMPLOYED,6248.561100000001
49,3601,0,EMPLOYED,3903.818
49,3602,0,EMPLOYED,4327.4205
49,3603,0,EMPLOYED,16446.8894
49,3603,0,UNEMPLOYED,2249.8883
49,3620,0,EMPLOYED,2036.2049
49,3630,0,EMPLOYED,6404.1989
49,3640,0,EMPLOYED,1832.8195
49,3646,0,EMPLOYED,2320.8063
49,3647,0,EMPLOYED,2678.2137
49,3655,0,EMPLOYED,2005.94
49,3740,0,EMPLOYED,5082.4632
49,3802,0,EMPLOYED,2434.0919
49,3870,0,EMPLOYED,2322.1222
49,3930,0,EMPLOYED,5898.0261
49,3940,0,EMPLOYED,1712.8654
49,3960,0,EMPLOYED,4532.5232
49,3960,0,UNEMPLOYED,2010.0498
49,4000,0,EMPLOYED,2405.2505
49,4010,0,EMPLOYED,2174.7932
49,4020,0,EMPLOYED,3299.0878
49,4020,1,EMPLOYED,6291.8904
49,4030,0,EMPLOYED,8362.1496
49,4030,1,EMPLOYED,1605.3323
49,4040,0,EMPLOYED,2082.1417
49,4055,0,EMPLOYED,12450.659899999999
49,4055,0,UNEMPLOYED,2015.6935
49,4110,0,EMPLOYED,9369.1346
49,4110,0,UNEMPLOYED,4910.7081
49,4110,1,EMPLOYED,4483.549800000001
49,4130,0,EMPLOYED,2168.7937
49,4130,0,UNEMPLOYED,7504.9978
49,4140,0,EMPLOYED,2367.4766
49,4200,0,EMPLOYED,6768.79
49,4200,1,UNEMPLOYED,1995.6228
49,4210,0,EMPLOYED,5575.114299999999
49,4220,0,EMPLOYED,24464.7793
49,4220,0,UNEMPLOYED,2254.5187
49,4230,0,EMPLOYED,1728.9416
49,4230,1,EMPLOYED,4544.6228
49,4230,1,UNEMPLOYED,4356.3606
49,4240,1,EMPLOYED,3314.8141
49,4251,0,UNEMPLOYED,2060.2507
49,4251,1,EMPLOYED,5161.5915
49,4350,0,EMPLOYED,7623.245800000001
49,4350,1,EMPLOYED,2284.6413
49,4510,0,EMPLOYED,12978.1734
49,4510,1,EMPLOYED,2902.6486
49,4522,0,EMPLOYED,3130.2271
49,4600,0,EMPLOYED,7371.4563
49,4600,1,EMPLOYED,4326.3766
49,4600,1,UNEMPLOYED,2387.4353
49,4622,0,EMPLOYED,2481.738
49,4700,0,EMPLOYED,40935.1615
49,4700,0,UNEMPLOYED,2470.0183
49,4700,1,EMPLOYED,2164.4416
49,4710,0,EMPLOYED,7589.0046
49,4720,0,EMPLOYED,17384.8212
49,4720,1,EMPLOYED,2190.5316
49,4760,0,EMPLOYED,31764.4272
49,4760,0,UNEMPLOYED,2344.1781
49,4810,0,EMPLOYED,7442.277899999999
49,4820,0,EMPLOYED,2617.7507
49,4830,0,EMPLOYED,1852.8894
49,4840,0,EMPLOYED,9282.7571
49,4850,0,EMPLOYED,6417.8715
49,4920,0,EMPLOYED,14473.4481
49,4940,1,EMPLOYED,2266.3395
49,4950,1,EMPLOYED,2063.4169
49,4965,0,EMPLOYED,10667.5211
49,5000,0,EMPLOYED,27635.636
49,5100,0,EMPLOYED,5063.2311
49,5120,0,EMPLOYED,6764.9112000000005
49,5140,0,EMPLOYED,1996.233
49,5160,0,EMPLOYED,3603.9987
49,5165,0,EMPLOYED,2672.8221
49,5165,1,EMPLOYED,3780.4501
49,5240,0,EMPLOYED,33612.2465
49,5240,0,UNEMPLOYED,2474.8579
49,5240,1,EMPLOYED,2691.9184
49,5310,0,EMPLOYED,1620.6185
49,5360,0,EMPLOYED,6563.9296
49,5400,0,EMPLOYED,15783.5187
49,5400,1,EMPLOYED,3213.494
49,5510,0,EMPLOYED,13049.6805
49,5510,1,EMPLOYED,6521.5117
49,5550,0,EMPLOYED,8030.7931
49,5610,0,EMPLOYED,1875.3256
49,5710,0,EMPLOYED,3233.9337
49,5740,0,EMPLOYED,15083.837599999999
49,5810,0,EMPLOYED,3449.3498
49,5850,0,EMPLOYED,2043.6763
49,5860,0,EMPLOYED,15554.7798
49,5860,1,EMPLOYED,4582.428900000001
49,5900,0,EMPLOYED,1953.5891
49,5940,0,EMPLOYED,4668.8309
49,5940,0,UNEMPLOYED,3270.7183
49,5940,1,EMPLOYED,2188.6275
49,6050,0,EMPLOYED,1991.881
49,6050,1,EMPLOYED,5633.3382
49,6200,0,EMPLOYED,6863.7294999999995
49,6230,0,EMPLOYED,5975.8134
49,6240,1,EMPLOYED,1710.8592
49,6260,0,EMPLOYED,20359.5842
49,6260,1,EMPLOYED,18026.1263
49,6305,0,EMPLOYED,2036.1506
49,6355,0,EMPLOYED,14756.4658
49,6355,1,EMPLOYED,2652.9833
49,6410,0,EMPLOYED,5863.6396
49,6410,1,EMPLOYED,3835.0478999999996
49,6441,0,EMPLOYED,2188.1478
49,6460,1,EMPLOYED,2973.0494
49,7000,0,EMPLOYED,2036.2049
49,7020,0,EMPLOYED,4624.659299999999
49,7140,0,EMPLOYED,2342.2004
49,7200,0,EMPLOYED,9662.481199999998
49,7200,1,EMPLOYED,2303.0121
49,7210,0,EMPLOYED,10013.2121
49,7220,0,EMPLOYED,2463.4945
49,7315,0,EMPLOYED,4288.1566
49,7330,0,EMPLOYED,3602.4136
49,7340,0,EMPLOYED,10493.0501
49,7350,0,EMPLOYED,3307.2738
49,7410,0,EMPLOYED,1709.0798
49,7540,0,EMPLOYED,1991.7975
49,7700,0,EMPLOYED,2430.3296
49,7720,0,EMPLOYED,2705.4858
49,7750,0,EMPLOYED,5429.760200000001
49,7750,1,EMPLOYED,3911.2291999999998
49,8140,0,EMPLOYED,6538.9298
49,8140,1,EMPLOYED,2433.3514
49,8250,0,EMPLOYED,1747.4602
49,8300,0,EMPLOYED,3455.0345
49,8300,1,EMPLOYED,1790.863
49,8450,0,EMPLOYED,2427.3766
49,8610,0,EMPLOYED,2082.4125
49,8740,0,EMPLOYED,7164.9369
49,8800,1,EMPLOYED,8578.3737
49,8950,0,EMPLOYED,2200.6548
49,8990,0,EMPLOYED,7376.2629
49,8990,1,EMPLOYED,4085.8714
49,9005,0,EMPLOYED,2814.7926
49,9030,0,EMPLOYED,7829.666
49,9121,0,EMPLOYED,4268.3286
49,9122,0,EMPLOYED,3540.081
49,9130,0,EMPLOYED,26345.0595
49,9130,1,EMPLOYED,5986.192800000001
49,9141,0,EMPLOYED,1585.3783
49,9142,0,EMPLOYED,2430.3296
49,9240,0,EMPLOYED,8173.2685
49,9430,0,EMPLOYED,2159.3504
49,9600,0,EMPLOYED,4601.6276
49,9600,1,EMPLOYED,3563.3572
49,9610,0,EMPLOYED,9396.3395
49,9620,0,EMPLOYED,16156.2048
49,9620,1,EMPLOYED,11546.2238
49,9640,0,EMPLOYED,14913.0635
49,9640,1,EMPLOYED,2352.9397
49,9640,1,UNEMPLOYED,4234.9608
49,9645,0,EMPLOYED,15225.5738
49,9645,1,EMPLOYED,3944.1546
49,9720,0,EMPLOYED,2638.5318
49,9720,1,EMPLOYED,11141.1386
50,0010,0,EMPLOYED,2568.5294
50,0010,0,UNEMPLOYED,374.393
50,0020,0,EMPLOYED,2297.1024
50,0020,1,EMPLOYED,471.7855
50,0051,0,EMPLOYED,1268.4229
50,0051,1,EMPLOYED,544.4152
50,0052,0,EMPLOYED,429.5208
50,0060,0,EMPLOYED,1049.7648
50,0101,0,EMPLOYED,486.9417
50,0102,0,EMPLOYED,499.5689
50,0110,0,EMPLOYED,850.98
50,0120,0,EMPLOYED,471.7855
50,0135,0,EMPLOYED,411.018
50,0136,0,EMPLOYED,1283.2124000000001
50,0137,0,EMPLOYED,1404.0841
50,0140,0,EMPLOYED,408.79
50,0150,0,EMPLOYED,724.9679
50,0205,0,EMPLOYED,6281.1446000000005
50,0220,0,EMPLOYED,3591.0117
50,0230,0,EMPLOYED,5973.4782
50,0230,1,EMPLOYED,385.2558
50,0310,0,EMPLOYED,906.3639000000001
50,0340,0,EMPLOYED,841.5505
50,0350,0,EMPLOYED,2307.3414000000002
50,0350,1,EMPLOYED,446.1098
50,0410,0,EMPLOYED,2250.6812
50,0420,0,EMPLOYED,1854.2767
50,0440,0,EMPLOYED,6962.3635
50,0440,1,EMPLOYED,674.5514
50,0520,0,EMPLOYED,402.9296
50,0565,0,EMPLOYED,2018.5773
50,0600,0,EMPLOYED,879.3616
50,0630,0,EMPLOYED,590.4458
50,0630,1,EMPLOYED,1254.8088
50,0650,0,EMPLOYED,499.5689
50,0705,0,EMPLOYED,471.7855
50,0710,0,EMPLOYED,1177.9396000000002
50,0725,0,EMPLOYED,686.23
50,0726,1,EMPLOYED,427.5269
50,0735,0,EMPLOYED,2659.9368
50,0750,0,EMPLOYED,1582.602
50,0800,0,EMPLOYED,4748.9308
50,0850,0,EMPLOYED,1260.6457
50,0860,0,EMPLOYED,585.2356
50,1006,0,EMPLOYED,3009.8977
50,1006,1,EMPLOYED,433.6286
50,1007,0,EMPLOYED,705.2789
50,1010,0,EMPLOYED,565.1845
50,1021,0,EMPLOYED,2551.3413
50,1031,0,EMPLOYED,779.1787
50,1032,0,EMPLOYED,539.4016
50,1050,0,EMPLOYED,1886.3346000000001
50,1106,0,EMPLOYED,456.8411
50,1108,0,EMPLOYED,734.7857
50,1220,0,EMPLOYED,791.0329
50,1240,0,EMPLOYED,1781.1144
50,1360,0,EMPLOYED,904.2873
50,1410,0,EMPLOYED,718.4105
50,1430,0,EMPLOYED,1205.6722
50,1430,1,EMPLOYED,824.2141
50,1460,0,EMPLOYED,939.8317
50,1555,0,EMPLOYED,2338.5688
50,1600,0,EMPLOYED,658.1601
50,1610,0,EMPLOYED,629.808
50,1640,0,EMPLOYED,520.2389
50,1650,0,EMPLOYED,401.0428
50,1760,0,EMPLOYED,609.3593
50,1800,0,EMPLOYED,613.311
50,1910,0,EMPLOYED,671.8331
50,1920,0,EMPLOYED,552.1993
50,1970,0,EMPLOYED,1008.6617000000001
50,1970,1,EMPLOYED,455.0467
50,2002,0,EMPLOYED,1575.1275
50,2004,0,EMPLOYED,970.1503
50,2006,0,EMPLOYED,1101.8945
50,2012,0,EMPLOYED,430.9922
50,2013,0,EMPLOYED,539.4016
50,2014,0,EMPLOYED,1968.9769999999999
50,2016,0,EMPLOYED,1194.5379
50,2040,0,EMPLOYED,477.8938
50,2100,0,EMPLOYED,3764.4129000000003
50,2145,0,EMPLOYED,1182.2935
50,2180,0,EMPLOYED,560.0248
50,2205,0,EMPLOYED,1785.5348
50,2205,1,EMPLOYED,364.0719
50,2300,0,EMPLOYED,2785.1298
50,2310,0,EMPLOYED,6165.8533
50,2310,1,EMPLOYED,374.0049
50,2320,0,EMPLOYED,3194.4381000000003
50,2330,0,EMPLOYED,705.2789
50,2360,0,EMPLOYED,821.9221
50,2360,0,UNEMPLOYED,467.2613
50,2435,0,EMPLOYED,1309.4341
50,2545,0,EMPLOYED,4928.8922999999995
50,2555,0,EMPLOYED,843.1099
50,2600,0,EMPLOYED,1410.7706
50,2635,0,EMPLOYED,803.7188
50,2640,0,EMPLOYED,1849.0221999999999
50,2722,0,EMPLOYED,1571.2348
50,2752,0,EMPLOYED,498.2885
50,2830,0,EMPLOYED,746.9259
50,2850,0,EMPLOYED,759.5729
50,2861,0,EMPLOYED,565.1845
50,2865,0,EMPLOYED,432.0746
50,3030,0,EMPLOYED,1153.3519
50,3050,0,EMPLOYED,1238.1287
50,3090,0,EMPLOYED,417.7662
50,3110,0,EMPLOYED,1909.7289999999998
50,3160,0,EMPLOYED,435.9128
50,3230,0,EMPLOYED,893.5741
50,3245,0,EMPLOYED,1192.5457000000001
50,3255,0,EMPLOYED,6018.0234
50,3255,1,EMPLOYED,715.0434
50,3310,0,EMPLOYED,451.5254
50,3321,0,EMPLOYED,652.4362
50,3322,0,EMPLOYED,467.2427
50,3421,0,EMPLOYED,421.5285
50,3430,1,EMPLOYED,610.1464
50,3500,0,EMPLOYED,777.8763
50,3520,1,EMPLOYED,499.5689
50,3601,0,EMPLOYED,1142.0668
50,3601,0,UNEMPLOYED,583.3798
50,3602,0,EMPLOYED,1776.7343
50,3603,0,EMPLOYED,860.0776000000001
50,3603,1,EMPLOYED,580.3745
50,3630,0,EMPLOYED,449.1116
50,3640,0,EMPLOYED,1129.5759
50,3645,0,EMPLOYED,418.2406
50,3649,0,EMPLOYED,1201.1480999999999
50,3655,0,EMPLOYED,456.4168
50,3700,0,EMPLOYED,510.6452
50,3802,0,EMPLOYED,804.8146
50,3820,0,EMPLOYED,432.0746
50,3870,0,EMPLOYED,2596.0856
50,3930,0,EMPLOYED,1804.6141
50,3940,0,EMPLOYED,460.8409
50,3940,1,EMPLOYED,347.1116
50,3960,0,EMPLOYED,701.986
50,4000,0,EMPLOYED,3080.9956
50,4010,0,EMPLOYED,3072.8712
50,4020,0,EMPLOYED,4457.8681
50,4020,0,UNEMPLOYED,792.2305
50,4030,0,EMPLOYED,2566.7898
50,4040,0,EMPLOYED,641.7845
50,4055,0,EMPLOYED,2725.7767
50,4110,0,EMPLOYED,5329.6212
50,4110,1,EMPLOYED,713.7403
50,4120,0,EMPLOYED,938.7445
50,4140,0,EMPLOYED,1149.9818
50,4200,0,EMPLOYED,821.5343
50,4210,0,EMPLOYED,397.9503
50,4220,0,EMPLOYED,4489.9618
50,4220,1,EMPLOYED,909.4105
50,4230,1,EMPLOYED,924.9848
50,4240,0,EMPLOYED,417.029
50,4251,0,EMPLOYED,1822.8241
50,4251,0,UNEMPLOYED,735.8793
50,4251,1,EMPLOYED,372.0892
50,4340,0,EMPLOYED,405.2554
50,4350,0,EMPLOYED,1149.8125
50,4420,0,EMPLOYED,370.0264
50,4435,0,EMPLOYED,700.9339
50,4510,0,EMPLOYED,410.9976
50,4521,0,EMPLOYED,539.4016
50,4530,0,EMPLOYED,410.4647
50,4600,0,EMPLOYED,2924.8979
50,4622,0,EMPLOYED,804.8146
