state_fips,occ2018,nativity_flag,EMPLOYED,UNEMPLOYED
4,3655,0,6666.8427,0.0
4,3710,0,6141.356,0.0
4,3725,0,6495.455,0.0
4,3740,0,26017.9558,0.0
4,3802,0,17582.360099999998,0.0
4,3870,0,9889.2443,0.0
4,3930,0,16273.443299999999,0.0
4,3960,0,6198.2416,0.0
4,4000,0,10511.9058,0.0
4,4000,1,6538.8064,0.0
4,4020,0,23191.152,0.0
4,4020,1,25131.4601,0.0
4,4030,0,31429.960700000003,0.0
4,4040,0,5920.8725,0.0
4,4055,0,14786.9406,0.0
4,4055,1,7451.1878,0.0
4,4110,0,42568.112,0.0
4,4120,0,31895.324800000002,0.0
4,4120,1,4476.418,0.0
4,4130,0,8264.9359,0.0
4,4130,1,0.0,4487.4799
4,4140,0,7275.8947,0.0
4,4150,0,5035.2155,0.0
4,4200,0,11502.5093,0.0
4,4220,0,51295.7194,4932.6157
4,4220,1,41217.3272,0.0
4,4230,0,9032.5295,0.0
4,4251,0,13283.3236,5197.1884
4,4251,1,6648.3769,0.0
4,4252,0,6549.8994,0.0
4,4350,0,5683.8949,0.0
4,4400,0,6169.0904,0.0
4,4435,0,6682.3046,0.0
4,4500,0,6013.0329,0.0
4,4510,0,3522.4167,0.0
4,4521,1,5907.4817,0.0
4,4540,0,4024.9565,0.0
4,4600,0,24984.1742,0.0
4,4600,1,14169.2643,0.0
4,4621,0,11156.325,0.0
4,4622,0,8007.4553,0.0
4,4655,0,17289.2347,0.0
4,4700,0,37964.1648,0.0
4,4700,1,19246.6924,0.0
4,4710,1,9925.9446,0.0
4,4720,0,39943.7777,0.0
4,4740,0,11442.2889,0.0
4,4760,0,80450.2724,6327.4107
4,4760,1,17432.665,0.0
4,4810,0,4998.9696,0.0
4,4810,1,5576.7263,0.0
4,4830,0,5261.3263,0.0
4,4840,0,7264.0731,0.0
4,4850,0,30681.5515,6611.966
4,4850,1,4793.6177,0.0
4,4920,0,10078.2429,0.0
4,4950,1,4466.5244,0.0
4,5000,0,34905.8038,0.0
4,5000,1,3420.0219,0.0
4,5120,0,20889.8335,0.0
4,5120,1,5056.4695,0.0
4,5160,0,8005.6357,0.0
4,5240,0,84105.8064,0.0
4,5240,1,10905.732,0.0
4,5260,1,3420.0219,0.0
4,5300,0,5189.3426,0.0
4,5310,0,4591.0113,0.0
4,5320,1,7147.8165,0.0
4,5330,0,5721.1773,0.0
4,5340,0,4623.1797,0.0
4,5360,0,8470.709,0.0
4,5400,0,16429.843999999997,0.0
4,5410,0,5743.4717,0.0
4,5420,0,5635.2848,0.0
4,5510,0,17550.769099999998,0.0
4,5510,1,4869.5787,0.0
4,5522,0,4810.4121,0.0
4,5530,0,5113.2083,0.0
4,5550,1,6128.242,0.0
4,5610,0,20060.3171,0.0
4,5630,0,0.0,5442.3815
4,5740,0,34699.2195,0.0
4,5740,1,3550.1034,0.0
4,5810,0,7474.3497,0.0
4,5820,1,5243.5244,0.0
4,5840,0,20591.5371,4919.4835
4,5850,0,5068.5463,0.0
4,5860,0,10337.6111,0.0
4,5860,1,2749.4161,0.0
4,5940,0,27727.8727,0.0
4,6050,1,0.0,13955.8624
4,6115,0,5045.1268,0.0
4,6200,0,3745.0937,0.0
4,6200,1,11652.2632,0.0
4,6230,0,35031.766,0.0
4,6250,0,5667.9156,0.0
4,6260,0,14122.574,0.0
4,6260,1,7925.1112,0.0
4,6355,0,9466.3488,0.0
4,6442,0,10822.302,0.0
4,6515,1,8444.8747,0.0
4,7000,0,14956.1181,0.0
4,7140,0,5145.1257,0.0
4,7160,0,7528.0545,0.0
4,7200,0,11400.2662,0.0
4,7220,0,5352.6143,0.0
4,7220,1,3402.4528,0.0
4,7260,0,10086.1867,0.0
4,7315,0,9868.0399,11517.7878
4,7315,1,6332.5634,0.0
4,7330,0,4863.3461,0.0
4,7340,0,9296.7758,0.0
4,7340,1,4616.901,5978.3579
4,7540,0,4647.1931,0.0
4,7640,0,12672.6869,7952.7381
4,7640,1,5561.2229,0.0
4,7700,0,20717.7139,0.0
4,7720,1,5270.5788,0.0
4,7750,0,26732.934699999998,0.0
4,7750,1,3550.1034,0.0
4,7800,0,4877.1551,0.0
4,7800,1,11619.8697,0.0
4,7810,0,7211.5771,5916.8819
4,7840,1,5774.9555,0.0
4,8140,0,10304.0346,0.0
4,8610,0,5796.1657,0.0
4,8650,0,4150.2363,0.0
4,8740,0,0.0,10086.3169
4,8750,0,8207.927,0.0
4,8800,0,7569.1017,0.0
4,8830,0,8410.3714,0.0
4,8990,0,16718.886599999998,0.0
4,8990,1,6518.1263,0.0
4,9005,0,4929.3893,0.0
4,9122,0,13431.948199999999,0.0
4,9122,1,12357.348699999999,0.0
4,9130,0,72514.2623,0.0
4,9130,1,30182.124799999998,0.0
4,9142,0,6117.8113,0.0
4,9150,0,10299.7351,0.0
4,9600,1,7727.1804,0.0
4,9610,1,7078.4498,0.0
4,9620,0,14500.176200000002,0.0
4,9620,1,11077.0195,0.0
4,9630,0,5293.2854,0.0
4,9645,0,29466.3508,4399.5558
4,9645,1,4478.0089,0.0
5,-001,0,0.0,3716.6328
5,0010,0,5963.086499999999,0.0
5,0020,0,23223.6594,0.0
5,0020,1,3840.4586,0.0
5,0051,0,2264.6492,0.0
5,0052,0,8325.878,0.0
5,0110,0,1639.0006,0.0
5,0120,0,12256.1453,0.0
5,0120,1,3407.7074000000002,0.0
5,0136,1,0.0,1180.0566
5,0140,0,3815.4705999999996,0.0
5,0160,1,2824.8862,0.0
5,0205,0,19760.4589,0.0
5,0220,0,13898.3654,0.0
5,0230,0,1661.0177,0.0
5,0300,0,1807.2259,0.0
